"Date","Price","Open","High","Low","Change %"
"Jun 25, 1999","71.550","71.520","71.550","71.520","-0.09%"
"Jun 24, 1999","71.615","71.580","71.615","71.580","0.24%"
"Jun 23, 1999","71.445","71.410","71.445","71.410","0.20%"
"Jun 22, 1999","71.300","71.150","71.300","71.150","0.07%"
"Jun 21, 1999","71.250","71.100","71.250","71.100","-0.03%"
"Jun 18, 1999","71.270","71.240","71.270","71.240","0.38%"
"Jun 17, 1999","71.000","70.750","71.000","70.750","-0.07%"
"Jun 16, 1999","71.050","70.800","71.050","70.800","-0.25%"
"Jun 15, 1999","71.225","70.950","71.225","70.950","0.37%"
"Jun 14, 1999","70.965","70.940","70.965","70.940","0.13%"
"Jun 11, 1999","70.875","70.850","70.875","70.850","-0.01%"
"Jun 10, 1999","70.885","70.860","70.885","70.860","0.11%"
"Jun 09, 1999","70.805","70.780","70.805","70.780","-0.06%"
"Jun 08, 1999","70.850","70.800","70.850","70.800","0.14%"
"Jun 07, 1999","70.750","70.500","70.750","70.500","-0.07%"
"Jun 04, 1999","70.800","70.750","70.800","70.750","0.11%"
"Jun 03, 1999","70.725","70.700","70.725","70.700","0.00%"
"Jun 02, 1999","70.725","70.450","70.725","70.450","-0.21%"
"Jun 01, 1999","70.875","70.500","70.875","70.500","0.04%"
"May 31, 1999","70.850","70.800","70.850","70.800","0.00%"
"May 28, 1999","70.850","70.800","70.850","70.800","-0.05%"
"May 27, 1999","70.885","70.850","70.885","70.850","0.19%"
"May 26, 1999","70.750","70.720","70.750","70.720","-0.02%"
"May 25, 1999","70.765","70.730","70.765","70.730","-0.12%"
"May 24, 1999","70.850","70.550","70.850","70.550","0.04%"
"May 21, 1999","70.820","70.790","70.820","70.790","0.06%"
"May 20, 1999","70.775","70.350","70.775","70.350","-0.07%"
"May 19, 1999","70.825","70.350","70.825","70.350","0.07%"
"May 18, 1999","70.775","70.350","70.775","70.350","-0.14%"
"May 17, 1999","70.875","70.850","70.875","70.850","0.25%"
"May 14, 1999","70.700","70.450","70.700","70.450","-0.01%"
"May 13, 1999","70.710","70.680","70.710","70.680","0.24%"
"May 12, 1999","70.540","70.510","70.540","70.510","0.31%"
"May 11, 1999","70.325","70.300","70.325","70.300","0.36%"
"May 10, 1999","70.075","70.050","70.075","70.050","0.31%"
"May 07, 1999","69.855","69.820","69.855","69.820","0.04%"
"May 06, 1999","69.825","69.800","69.825","69.800","0.07%"
"May 05, 1999","69.775","69.750","69.775","69.750","0.12%"
"May 04, 1999","69.690","69.660","69.690","69.660","0.14%"
"May 03, 1999","69.590","69.550","69.590","69.550","-0.05%"
"Apr 30, 1999","69.625","69.600","69.625","69.600","0.00%"
"Apr 29, 1999","69.625","69.600","69.625","69.600","0.11%"
"Apr 28, 1999","69.550","69.300","69.550","69.300","-0.37%"
"Apr 27, 1999","69.810","69.770","69.810","69.770","-0.11%"
"Apr 26, 1999","69.890","69.850","69.890","69.850","0.63%"
"Apr 23, 1999","69.450","69.200","69.450","69.200","-0.30%"
"Apr 22, 1999","69.660","69.630","69.660","69.630","0.01%"
"Apr 21, 1999","69.655","69.630","69.655","69.630","-0.02%"
"Apr 20, 1999","69.670","69.640","69.670","69.640","0.23%"
"Apr 19, 1999","69.510","69.470","69.510","69.470","0.01%"
"Apr 16, 1999","69.500","69.300","69.500","69.300","0.00%"
"Apr 15, 1999","69.500","69.350","69.500","69.350","0.09%"
"Apr 14, 1999","69.435","69.410","69.435","69.410","0.00%"
"Apr 13, 1999","69.435","69.410","69.435","69.410","0.00%"
"Apr 12, 1999","69.435","69.410","69.435","69.410","0.23%"
"Apr 09, 1999","69.275","69.250","69.275","69.250","0.07%"
"Apr 08, 1999","69.225","69.200","69.225","69.200","-0.07%"
"Apr 07, 1999","69.275","69.250","69.275","69.250","-0.18%"
"Apr 06, 1999","69.400","69.250","69.400","69.250","-0.11%"
"Apr 05, 1999","69.475","69.450","69.475","69.450","-0.05%"
"Apr 02, 1999","69.510","69.470","69.510","69.470","0.00%"
"Apr 01, 1999","69.510","69.470","69.510","69.470","0.12%"
"Mar 31, 1999","69.425","69.400","69.425","69.400","0.00%"
"Mar 30, 1999","69.425","69.400","69.425","69.400","0.10%"
"Mar 29, 1999","69.355","69.330","69.355","69.330","0.01%"
"Mar 26, 1999","69.345","69.320","69.345","69.320","0.06%"
"Mar 25, 1999","69.300","69.200","69.300","69.200","-0.14%"
"Mar 24, 1999","69.400","69.350","69.400","69.350","-0.14%"
"Mar 23, 1999","69.500","69.480","69.500","69.480","0.01%"
"Mar 22, 1999","69.495","69.470","69.495","69.470","0.16%"
"Mar 19, 1999","69.385","69.350","69.385","69.350","-0.20%"
"Mar 18, 1999","69.525","69.500","69.525","69.500","0.29%"
"Mar 17, 1999","69.325","69.300","69.325","69.300","-0.14%"
"Mar 16, 1999","69.425","69.200","69.425","69.200","-0.14%"
"Mar 15, 1999","69.525","69.500","69.525","69.500","-0.18%"
"Mar 12, 1999","69.650","69.620","69.650","69.620","-0.06%"
"Mar 11, 1999","69.695","69.670","69.695","69.670","0.03%"
"Mar 10, 1999","69.675","69.650","69.675","69.650","-0.08%"
"Mar 09, 1999","69.730","69.710","69.730","69.710","0.04%"
"Mar 08, 1999","69.700","69.450","69.700","69.450","-0.04%"
"Mar 05, 1999","69.725","69.700","69.725","69.700","0.14%"
"Mar 04, 1999","69.625","69.600","69.625","69.600","0.04%"
"Mar 03, 1999","69.595","69.570","69.595","69.570","0.01%"
"Mar 02, 1999","69.585","69.560","69.585","69.560","0.08%"
"Mar 01, 1999","69.530","69.500","69.530","69.500","0.00%"
"Feb 26, 1999","69.530","69.500","69.530","69.500","0.01%"
"Feb 25, 1999","69.525","69.510","69.525","69.510","0.14%"
"Feb 24, 1999","69.430","69.400","69.430","69.400","0.25%"
"Feb 23, 1999","69.255","69.230","69.255","69.230","-0.16%"
"Feb 22, 1999","69.365","69.340","69.365","69.340","0.11%"
"Feb 19, 1999","69.290","69.270","69.290","69.270","0.13%"
"Feb 18, 1999","69.200","69.180","69.200","69.180","0.02%"
"Feb 17, 1999","69.185","69.170","69.185","69.170","0.07%"
"Feb 16, 1999","69.140","69.120","69.140","69.120","0.14%"
"Feb 15, 1999","69.045","69.020","69.045","69.020","-0.07%"
"Feb 12, 1999","69.095","69.070","69.095","69.070","0.17%"
"Feb 11, 1999","68.975","68.950","68.975","68.950","0.22%"
"Feb 10, 1999","68.825","68.600","68.825","68.600","-0.12%"
"Feb 09, 1999","68.905","68.680","68.905","68.680","-0.06%"
"Feb 08, 1999","68.945","68.920","68.945","68.920","0.20%"
"Feb 05, 1999","68.805","68.780","68.805","68.780","0.04%"
"Feb 04, 1999","68.775","68.750","68.775","68.750","0.00%"
"Feb 03, 1999","68.775","68.750","68.775","68.750","0.13%"
"Feb 02, 1999","68.685","68.660","68.685","68.660","-0.33%"
"Feb 01, 1999","68.910","68.890","68.910","68.890","0.12%"
"Jan 29, 1999","68.825","68.600","68.825","68.600","-0.05%"
"Jan 28, 1999","68.860","68.840","68.860","68.840","0.16%"
"Jan 27, 1999","68.750","68.740","68.750","68.740","0.10%"
"Jan 26, 1999","68.680","68.620","68.680","68.620","-0.03%"
"Jan 25, 1999","68.700","68.500","68.700","68.500","0.06%"
"Jan 22, 1999","68.660","68.630","68.660","68.630","0.05%"
"Jan 21, 1999","68.625","68.400","68.625","68.400","0.03%"
"Jan 20, 1999","68.605","68.580","68.605","68.580","0.08%"
"Jan 19, 1999","68.550","68.500","68.550","68.500","-0.04%"
"Jan 18, 1999","68.580","68.530","68.580","68.530","0.07%"
"Jan 15, 1999","68.535","68.520","68.535","68.520","0.00%"
"Jan 14, 1999","68.535","68.520","68.535","68.520","-0.12%"
"Jan 13, 1999","68.615","68.590","68.615","68.590","-0.03%"
"Jan 12, 1999","68.635","68.610","68.635","68.610","0.13%"
"Jan 11, 1999","68.545","68.520","68.545","68.520","0.12%"
"Jan 08, 1999","68.460","68.440","68.460","68.440","-0.04%"
"Jan 07, 1999","68.485","68.460","68.485","68.460","0.15%"
"Jan 06, 1999","68.380","68.350","68.380","68.350","0.01%"
"Jan 05, 1999","68.375","68.340","68.375","68.340","-0.04%"
"Jan 04, 1999","68.405","68.380","68.405","68.380","-0.04%"
"Dec 31, 1998","68.430","68.400","68.430","68.400","0.04%"
"Dec 30, 1998","68.400","68.350","68.400","68.350","0.05%"
"Dec 29, 1998","68.365","68.340","68.365","68.340","0.06%"
"Dec 28, 1998","68.325","68.100","68.325","68.100","0.03%"
"Dec 25, 1998","68.305","68.280","68.305","68.280","0.00%"
"Dec 24, 1998","68.305","68.280","68.305","68.280","0.08%"
"Dec 23, 1998","68.250","68.220","68.250","68.220","0.05%"
"Dec 22, 1998","68.215","68.180","68.215","68.180","0.19%"
"Dec 21, 1998","68.085","68.050","68.085","68.050","-0.17%"
"Dec 18, 1998","68.200","68.150","68.200","68.150","-0.04%"
"Dec 17, 1998","68.230","68.200","68.230","68.200","0.12%"
"Dec 16, 1998","68.150","68.120","68.150","68.120","0.10%"
"Dec 15, 1998","68.085","68.060","68.085","68.060","0.04%"
"Dec 14, 1998","68.055","68.030","68.055","68.030","0.10%"
"Dec 11, 1998","67.985","67.960","67.985","67.960","0.01%"
"Dec 10, 1998","67.975","67.950","67.975","67.950","0.25%"
"Dec 09, 1998","67.805","67.780","67.805","67.780","0.17%"
"Dec 08, 1998","67.690","67.650","67.690","67.650","-0.57%"
"Dec 07, 1998","68.075","68.050","68.075","68.050","0.29%"
"Dec 04, 1998","67.875","67.650","67.875","67.650","-0.11%"
"Dec 03, 1998","67.950","67.900","67.950","67.900","0.00%"
"Dec 02, 1998","67.950","67.900","67.950","67.900","0.07%"
"Dec 01, 1998","67.900","67.850","67.900","67.850","0.00%"
"Nov 30, 1998","67.900","67.850","67.900","67.850","0.07%"
"Nov 27, 1998","67.850","67.800","67.850","67.800","-0.04%"
"Nov 26, 1998","67.875","67.650","67.875","67.650","-0.03%"
"Nov 25, 1998","67.895","67.870","67.895","67.870","0.14%"
"Nov 24, 1998","67.800","67.700","67.800","67.700","0.02%"
"Nov 23, 1998","67.785","67.760","67.785","67.760","0.13%"
"Nov 20, 1998","67.695","67.670","67.695","67.670","0.14%"
"Nov 19, 1998","67.600","67.570","67.600","67.570","0.23%"
"Nov 18, 1998","67.445","67.420","67.445","67.420","-0.18%"
"Nov 17, 1998","67.570","67.540","67.570","67.540","-0.01%"
"Nov 16, 1998","67.580","67.570","67.580","67.570","-0.07%"
"Nov 13, 1998","67.630","67.600","67.630","67.600","0.17%"
"Nov 12, 1998","67.515","67.490","67.515","67.490","0.03%"
"Nov 11, 1998","67.495","67.470","67.495","67.470","-0.04%"
"Nov 10, 1998","67.525","67.500","67.525","67.500","0.19%"
"Nov 09, 1998","67.395","67.370","67.395","67.370","0.19%"
"Nov 06, 1998","67.270","67.250","67.270","67.250","0.07%"
"Nov 05, 1998","67.225","67.000","67.225","67.000","0.04%"
"Nov 04, 1998","67.200","67.170","67.200","67.170","0.16%"
"Nov 03, 1998","67.095","67.070","67.095","67.070","0.00%"
"Nov 02, 1998","67.095","67.070","67.095","67.070","0.03%"
"Oct 30, 1998","67.075","67.050","67.075","67.050","0.08%"
"Oct 29, 1998","67.020","67.000","67.020","67.000","0.04%"
"Oct 28, 1998","66.995","66.970","66.995","66.970","0.10%"
"Oct 27, 1998","66.925","66.900","66.925","66.900","0.79%"
"Oct 26, 1998","66.400","66.300","66.400","66.300","-0.27%"
"Oct 23, 1998","66.580","66.550","66.580","66.550","-0.01%"
"Oct 22, 1998","66.585","66.560","66.585","66.560","0.32%"
"Oct 21, 1998","66.375","66.350","66.375","66.350","0.13%"
"Oct 20, 1998","66.290","66.260","66.290","66.260","-0.03%"
"Oct 19, 1998","66.310","66.260","66.310","66.260","0.02%"
"Oct 16, 1998","66.295","66.260","66.295","66.260","0.03%"
"Oct 15, 1998","66.275","66.250","66.275","66.250","0.45%"
"Oct 14, 1998","65.975","65.950","65.975","65.950","0.27%"
"Oct 13, 1998","65.800","65.700","65.800","65.700","0.26%"
"Oct 12, 1998","65.630","65.600","65.630","65.600","0.13%"
"Oct 09, 1998","65.545","65.520","65.545","65.520","0.11%"
"Oct 08, 1998","65.470","65.440","65.470","65.440","-0.02%"
"Oct 07, 1998","65.480","65.450","65.480","65.450","-0.56%"
"Oct 06, 1998","65.850","65.400","65.850","65.400","0.15%"
"Oct 05, 1998","65.750","65.300","65.750","65.300","-0.11%"
"Oct 02, 1998","65.825","65.600","65.825","65.600","-0.30%"
"Oct 01, 1998","66.025","65.800","66.025","65.800","0.06%"
"Sep 30, 1998","65.985","65.960","65.985","65.960","-0.15%"
"Sep 29, 1998","66.085","66.060","66.085","66.060","-0.05%"
"Sep 28, 1998","66.115","66.080","66.115","66.080","-0.10%"
"Sep 25, 1998","66.180","66.150","66.180","66.150","0.04%"
"Sep 24, 1998","66.155","66.130","66.155","66.130","0.06%"
"Sep 23, 1998","66.115","66.090","66.115","66.090","0.23%"
"Sep 22, 1998","65.965","65.940","65.965","65.940","-0.15%"
"Sep 21, 1998","66.065","66.040","66.065","66.040","-0.02%"
"Sep 18, 1998","66.080","66.010","66.080","66.010","-0.03%"
"Sep 17, 1998","66.100","65.700","66.100","65.700","0.01%"
"Sep 16, 1998","66.095","66.070","66.095","66.070","0.22%"
"Sep 15, 1998","65.950","65.500","65.950","65.500","0.15%"
"Sep 14, 1998","65.850","65.400","65.850","65.400","-0.19%"
"Sep 11, 1998","65.975","65.950","65.975","65.950","-0.08%"
"Sep 10, 1998","66.025","66.000","66.025","66.000","-0.19%"
"Sep 09, 1998","66.150","66.120","66.150","66.120","0.27%"
"Sep 08, 1998","65.970","65.940","65.970","65.940","-0.42%"
"Sep 07, 1998","66.250","66.220","66.250","66.220","-0.30%"
"Sep 04, 1998","66.450","66.000","66.450","66.000","0.33%"
"Sep 03, 1998","66.230","66.180","66.230","66.180","0.16%"
"Sep 02, 1998","66.125","65.900","66.125","65.900","-0.38%"
"Sep 01, 1998","66.375","66.300","66.375","66.300","-0.23%"
"Aug 31, 1998","66.525","66.100","66.525","66.100","0.19%"
"Aug 28, 1998","66.400","66.350","66.400","66.350","-0.23%"
"Aug 27, 1998","66.550","66.100","66.550","66.100","0.00%"
"Aug 26, 1998","66.550","66.100","66.550","66.100","0.19%"
"Aug 25, 1998","66.425","66.000","66.425","66.000","0.04%"
"Aug 24, 1998","66.400","66.000","66.400","66.000","-0.30%"
"Aug 21, 1998","66.600","66.200","66.600","66.200","0.45%"
"Aug 20, 1998","66.300","65.900","66.300","65.900","0.17%"
"Aug 19, 1998","66.190","66.150","66.190","66.150","-0.58%"
"Aug 18, 1998","66.575","66.150","66.575","66.150","-0.11%"
"Aug 17, 1998","66.650","66.200","66.650","66.200","0.60%"
"Aug 14, 1998","66.250","66.220","66.250","66.220","-0.12%"
"Aug 13, 1998","66.330","66.280","66.330","66.280","-0.03%"
"Aug 12, 1998","66.350","66.100","66.350","66.100","-0.15%"
"Aug 11, 1998","66.450","66.350","66.450","66.350","-0.19%"
"Aug 10, 1998","66.575","66.550","66.575","66.550","0.21%"
"Aug 07, 1998","66.435","66.400","66.435","66.400","0.00%"
"Aug 06, 1998","66.435","66.400","66.435","66.400","0.14%"
"Aug 05, 1998","66.345","66.320","66.345","66.320","-0.16%"
"Aug 04, 1998","66.450","66.200","66.450","66.200","0.30%"
"Aug 03, 1998","66.250","66.000","66.250","66.000","0.49%"
"Jul 31, 1998","65.925","65.850","65.925","65.850","0.46%"
"Jul 30, 1998","65.625","65.600","65.625","65.600","0.04%"
"Jul 29, 1998","65.600","65.550","65.600","65.550","-0.49%"
"Jul 28, 1998","65.925","65.500","65.925","65.500","0.08%"
"Jul 27, 1998","65.875","65.400","65.875","65.400","0.04%"
"Jul 24, 1998","65.850","65.400","65.850","65.400","-0.15%"
"Jul 23, 1998","65.950","65.500","65.950","65.500","-0.15%"
"Jul 22, 1998","66.050","65.650","66.050","65.650","0.19%"
"Jul 21, 1998","65.925","65.500","65.925","65.500","0.30%"
"Jul 20, 1998","65.725","65.690","65.725","65.690","0.15%"
"Jul 17, 1998","65.625","65.600","65.625","65.600","-0.27%"
"Jul 16, 1998","65.800","65.400","65.800","65.400","-0.19%"
"Jul 15, 1998","65.925","65.500","65.925","65.500","0.40%"
"Jul 14, 1998","65.665","65.640","65.665","65.640","-0.24%"
"Jul 13, 1998","65.825","65.400","65.825","65.400","0.50%"
"Jul 10, 1998","65.500","65.470","65.500","65.470","-0.46%"
"Jul 09, 1998","65.800","65.400","65.800","65.400","0.00%"
"Jul 08, 1998","65.800","65.400","65.800","65.400","0.00%"
"Jul 07, 1998","65.800","65.400","65.800","65.400","0.15%"
"Jul 06, 1998","65.700","65.650","65.700","65.650","0.23%"
"Jul 03, 1998","65.550","65.200","65.550","65.200","-0.08%"
"Jul 02, 1998","65.600","65.250","65.600","65.250","0.57%"
"Jul 01, 1998","65.225","65.000","65.225","65.000","-0.27%"
"Jun 30, 1998","65.400","65.350","65.400","65.350","0.04%"
"Jun 29, 1998","65.375","64.950","65.375","64.950","0.27%"
"Jun 26, 1998","65.200","64.750","65.200","64.750","-0.31%"
"Jun 25, 1998","65.400","65.000","65.400","65.000","0.62%"
"Jun 24, 1998","65.000","64.600","65.000","64.600","0.00%"
"Jun 23, 1998","65.000","64.600","65.000","64.600","-0.02%"
"Jun 22, 1998","65.010","64.960","65.010","64.960","0.02%"
"Jun 19, 1998","65.000","64.600","65.000","64.600","0.23%"
"Jun 18, 1998","64.850","64.450","64.850","64.450","-0.38%"
"Jun 17, 1998","65.100","64.700","65.100","64.700","0.39%"
"Jun 16, 1998","64.850","64.400","64.850","64.400","-0.12%"
"Jun 15, 1998","64.925","64.500","64.925","64.500","-0.15%"
"Jun 12, 1998","65.025","64.600","65.025","64.600","-0.19%"
"Jun 11, 1998","65.150","64.700","65.150","64.700","-0.15%"
"Jun 10, 1998","65.250","64.800","65.250","64.800","0.00%"
"Jun 09, 1998","65.250","64.800","65.250","64.800","0.00%"
"Jun 08, 1998","65.250","64.800","65.250","64.800","0.23%"
"Jun 05, 1998","65.100","64.700","65.100","64.700","0.39%"
"Jun 04, 1998","64.850","64.500","64.850","64.500","-0.15%"
"Jun 03, 1998","64.950","64.550","64.950","64.550","0.00%"
"Jun 02, 1998","64.950","64.600","64.950","64.600","-0.23%"
"Jun 01, 1998","65.100","64.700","65.100","64.700","0.15%"
"May 29, 1998","65.000","64.550","65.000","64.550","0.00%"
"May 28, 1998","65.000","64.600","65.000","64.600","0.54%"
"May 27, 1998","64.650","64.400","64.650","64.400","0.00%"
"May 26, 1998","64.650","64.400","64.650","64.400","0.58%"
"May 25, 1998","64.275","64.050","64.275","64.050","0.11%"
"May 22, 1998","64.205","64.180","64.205","64.180","-0.11%"
"May 21, 1998","64.275","64.050","64.275","64.050","-0.32%"
"May 20, 1998","64.480","64.430","64.480","64.430","-0.26%"
"May 19, 1998","64.650","64.620","64.650","64.620","0.19%"
"May 18, 1998","64.525","64.500","64.525","64.500","0.39%"
"May 15, 1998","64.275","64.050","64.275","64.050","0.19%"
"May 14, 1998","64.150","64.120","64.150","64.120","0.35%"
"May 13, 1998","63.925","63.700","63.925","63.700","0.04%"
"May 12, 1998","63.900","63.850","63.900","63.850","0.00%"
"May 11, 1998","63.900","63.850","63.900","63.850","0.02%"
"May 08, 1998","63.890","63.850","63.890","63.850","0.26%"
"May 07, 1998","63.725","63.500","63.725","63.500","0.04%"
"May 06, 1998","63.700","63.450","63.700","63.450","0.28%"
"May 05, 1998","63.520","63.490","63.520","63.490","0.15%"
"May 04, 1998","63.425","63.200","63.425","63.200","0.19%"
"May 01, 1998","63.305","63.280","63.305","63.280","0.00%"
"Apr 30, 1998","63.305","63.280","63.305","63.280","0.13%"
"Apr 29, 1998","63.225","63.000","63.225","63.000","-0.08%"
"Apr 28, 1998","63.275","63.250","63.275","63.250","0.56%"
"Apr 27, 1998","62.925","62.700","62.925","62.700","-0.04%"
"Apr 24, 1998","62.950","62.500","62.950","62.500","0.16%"
"Apr 23, 1998","62.850","62.400","62.850","62.400","0.16%"
"Apr 22, 1998","62.750","62.300","62.750","62.300","-0.48%"
"Apr 21, 1998","63.050","62.600","63.050","62.600","0.16%"
"Apr 20, 1998","62.950","62.500","62.950","62.500","0.72%"
"Apr 17, 1998","62.500","62.300","62.500","62.300","0.08%"
"Apr 16, 1998","62.450","62.250","62.450","62.250","-0.12%"
"Apr 15, 1998","62.525","62.100","62.525","62.100","-0.44%"
"Apr 14, 1998","62.800","62.300","62.800","62.300","0.16%"
"Apr 13, 1998","62.700","62.200","62.700","62.200","0.00%"
"Apr 10, 1998","62.700","62.200","62.700","62.200","0.00%"
"Apr 09, 1998","62.700","62.300","62.700","62.300","0.32%"
"Apr 08, 1998","62.500","62.100","62.500","62.100","-0.20%"
"Apr 07, 1998","62.625","62.250","62.625","62.250","0.43%"
"Apr 06, 1998","62.355","62.340","62.355","62.340","0.02%"
"Apr 03, 1998","62.345","62.320","62.345","62.320","-0.09%"
"Apr 02, 1998","62.400","62.000","62.400","62.000","-0.24%"
"Apr 01, 1998","62.550","62.100","62.550","62.100","0.28%"
"Mar 31, 1998","62.375","62.150","62.375","62.150","0.21%"
"Mar 30, 1998","62.245","62.230","62.245","62.230","-0.05%"
"Mar 27, 1998","62.275","62.050","62.275","62.050","-0.56%"
"Mar 26, 1998","62.625","62.400","62.625","62.400","-0.20%"
"Mar 25, 1998","62.750","62.250","62.750","62.250","0.16%"
"Mar 24, 1998","62.650","62.500","62.650","62.500","0.89%"
